datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snow,windspeed,winddir,visibility,uvindex,sunrise,sunset,conditions,description,icon
4/18/2018,12.8,3.8,7.8,12.8,-0.8,5.6,52.2,0,0,0,0,25.7,269.4,16,9,4/18/2018 6:12:41 AM,4/18/2018 7:38:40 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
4/19/2018,9.4,5,7.3,8.4,2.5,5.4,67.9,2.317,100,54.17,0,20.1,242.4,15.7,4,4/19/2018 6:11:12 AM,4/19/2018 7:39:43 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
4/20/2018,11.6,3.3,7,11.6,0.6,5.9,47.3,1.417,100,4.17,0,21.3,294.3,16,9,4/20/2018 6:09:44 AM,4/20/2018 7:40:46 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
4/21/2018,17.8,5,10.7,17.8,2.8,9.8,38.7,0.232,100,4.17,0,16.5,238.7,16,9,4/21/2018 6:08:17 AM,4/21/2018 7:41:49 PM,Rain,Clear conditions throughout the day with morning rain.,rain
4/22/2018,18.3,7.2,12.4,18.3,5.2,12.1,32.6,1.177,100,8.33,0,14.6,262.1,16,10,4/22/2018 6:06:50 AM,4/22/2018 7:42:51 PM,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain
4/23/2018,16.8,7.8,12,16.8,7.4,11.9,49.1,0.232,100,4.17,0,18.3,198.8,16,10,4/23/2018 6:05:25 AM,4/23/2018 7:43:54 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
4/24/2018,17.3,8.8,12.8,17.3,7.4,12.6,61.6,1.205,100,12.5,0,23.4,33.1,15.9,9,4/24/2018 6:04:00 AM,4/24/2018 7:44:57 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
4/25/2018,14.4,11.7,12.8,14.4,11.7,12.8,94.3,7.145,100,83.33,0,25.2,233.6,9,4,4/25/2018 6:02:37 AM,4/25/2018 7:46:00 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
4/26/2018,20.7,11.3,15.6,20.7,11.3,15.6,64.1,6.626,100,25,0,20.5,42.6,13.7,10,4/26/2018 6:01:14 AM,4/26/2018 7:47:03 PM,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain
4/27/2018,15,10.6,12.4,15,10.6,12.4,75.8,0.536,100,16.67,0,18.2,48.8,15.4,2,4/27/2018 5:59:53 AM,4/27/2018 7:48:05 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
4/28/2018,18.4,10,13.5,18.4,10,13.5,78.8,0.808,100,20.83,0,16.2,251.5,13.8,9,4/28/2018 5:58:32 AM,4/28/2018 7:49:08 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
4/29/2018,16.5,8.8,12,16.5,8.2,12,63.5,2.74,100,33.33,0,20,268.1,16,10,4/29/2018 5:57:13 AM,4/29/2018 7:50:11 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
4/30/2018,10.6,8.3,9.5,10.6,5.5,8.2,60.1,1.166,100,16.67,0,18.5,277.5,16,5,4/30/2018 5:55:55 AM,4/30/2018 7:51:13 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/1/2018,26.7,8.9,17.3,26.2,7.2,16.7,42.3,2.345,100,25,0,20.4,269,15.9,10,5/1/2018 5:54:37 AM,5/1/2018 7:52:15 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/2/2018,29.5,16.8,23.6,27.8,16.8,23.1,29.2,0.232,100,4.17,0,30.8,277.5,16,9,5/2/2018 5:53:22 AM,5/2/2018 7:53:17 PM,Rain,Clear conditions throughout the day with morning rain.,rain
5/3/2018,33.4,21.7,26.8,32.3,21.7,26.3,39.7,0.375,100,4.17,0,23.6,274.4,15.8,9,5/3/2018 5:52:07 AM,5/3/2018 7:54:19 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/4/2018,28.3,22.2,25.2,28.4,22.2,25.3,60.5,0,0,0,0,42.6,228,15.7,5,5/4/2018 5:50:54 AM,5/4/2018 7:55:21 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/5/2018,25.3,16.2,20.5,25.3,16.2,20.5,36.7,0,0,0,0,24.1,293.1,16,8,5/5/2018 5:49:41 AM,5/5/2018 7:56:23 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/6/2018,19.1,13.8,16.8,19.1,13.8,16.8,60.5,0,0,0,0,19.9,55.4,16,4,5/6/2018 5:48:31 AM,5/6/2018 7:57:24 PM,Overcast,Cloudy skies throughout the day.,cloudy
5/7/2018,23.8,12.5,17.2,23.8,12.5,17.2,63.6,0,0,0,0,31.7,252.5,16,9,5/7/2018 5:47:21 AM,5/7/2018 7:58:25 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/8/2018,21.8,12,16.4,21.8,12,16.4,62.6,0,0,0,0,18.4,231.5,16,9,5/8/2018 5:46:13 AM,5/8/2018 7:59:26 PM,Clear,Clear conditions throughout the day.,clear-day
5/9/2018,24,12.4,17.2,24,12.4,17.2,58.9,0,0,0,0,17.7,47.1,15.5,9,5/9/2018 5:45:07 AM,5/9/2018 8:00:27 PM,Clear,Clear conditions throughout the day.,clear-day
5/10/2018,18.1,12.4,15.4,18.1,12.4,15.4,79.2,5.353,100,12.5,0,18,49.1,14.1,8,5/10/2018 5:44:01 AM,5/10/2018 8:01:27 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/11/2018,22.5,15.9,18.5,22.5,15.9,18.5,49.6,0,0,0,0,25.8,320.1,15.6,9,5/11/2018 5:42:58 AM,5/11/2018 8:02:27 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
5/12/2018,18.4,12.2,14.3,18.4,12.2,14.3,73.5,3.577,100,41.67,0,16.2,47.5,15.7,2,5/12/2018 5:41:56 AM,5/12/2018 8:03:26 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
5/13/2018,12.8,11.7,12,12.8,11.7,12,87,3.685,100,25,0,17.9,50.6,15.8,2,5/13/2018 5:40:55 AM,5/13/2018 8:04:25 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
5/14/2018,20.7,11.2,14.9,20.7,11.2,14.9,84.1,1.907,100,29.17,0,18.4,277.5,14.3,8,5/14/2018 5:39:56 AM,5/14/2018 8:05:24 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/15/2018,29.4,15.1,20.2,30.6,15.1,20.4,82.7,14.892,100,20.83,0,26,262.1,10.7,9,5/15/2018 5:38:58 AM,5/15/2018 8:06:22 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
5/16/2018,18.3,13.8,16.4,18.3,13.8,16.4,85,5.679,100,45.83,0,18.2,48.8,14.9,2,5/16/2018 5:38:02 AM,5/16/2018 8:07:20 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
5/17/2018,20.7,13.3,16.3,20.7,13.3,16.3,90.6,6.67,100,45.83,0,17.7,45.3,13,4,5/17/2018 5:37:08 AM,5/17/2018 8:08:17 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/18/2018,18.4,13.9,16.7,18.4,13.9,16.7,66.2,0,0,0,0,23.6,46.8,13.6,5,5/18/2018 5:36:16 AM,5/18/2018 8:09:13 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/19/2018,13.9,10.6,12.7,13.9,10.6,12.7,85.9,11.336,100,54.17,0,25.2,45.8,12.2,1,5/19/2018 5:35:25 AM,5/19/2018 8:10:09 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
5/20/2018,27.8,13.8,21.5,28.6,13.8,21.6,77.1,0.232,100,4.17,0,23.6,248.5,15.4,6,5/20/2018 5:34:36 AM,5/20/2018 8:11:05 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/21/2018,24.4,16.1,19.9,24.4,16.1,19.9,55.8,0.472,100,4.17,0,15.7,253.5,16,8,5/21/2018 5:33:48 AM,5/21/2018 8:11:59 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
5/22/2018,18.8,14.3,16.6,18.8,14.3,16.6,73.8,5.576,100,20.83,0,16.3,169.5,15.5,2,5/22/2018 5:33:03 AM,5/22/2018 8:12:53 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/23/2018,28.3,14.4,20.6,27.8,14.4,20.5,70.5,7.937,100,33.33,0,26,269.7,14.3,9,5/23/2018 5:32:19 AM,5/23/2018 8:13:46 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/24/2018,27.8,18.8,22.9,26.9,18.8,22.8,43.1,1.632,100,20.83,0,22.4,239.7,16,10,5/24/2018 5:31:37 AM,5/24/2018 8:14:38 PM,Rain,Clear conditions throughout the day with rain.,rain
5/25/2018,29.4,17.3,23.7,28.7,17.3,23.6,50.1,3.288,100,29.17,0,33.7,233.6,15.9,9,5/25/2018 5:30:57 AM,5/25/2018 8:15:29 PM,Rain,Clear conditions throughout the day with rain.,rain
5/26/2018,31.2,21.8,25.8,32.2,21.8,26.3,64.8,0.464,100,8.33,0,18.4,268.6,15.8,8,5/26/2018 5:30:18 AM,5/26/2018 8:16:20 PM,Rain,Clear conditions throughout the day with rain.,rain
5/27/2018,25.1,14.3,18.3,25.1,14.3,18.3,83.1,13.944,100,29.17,0,23.6,49.4,14.1,3,5/27/2018 5:29:42 AM,5/27/2018 8:17:09 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
5/28/2018,19.4,13.8,16.1,19.4,13.8,16.1,79.4,0.464,100,8.33,0,24.1,45.8,16,6,5/28/2018 5:29:07 AM,5/28/2018 8:17:58 PM,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
5/29/2018,30.1,16.7,23,31.4,16.7,23.4,73.1,0,0,0,0,10.7,267.2,15.6,9,5/29/2018 5:28:34 AM,5/29/2018 8:18:45 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
5/30/2018,22.9,15.7,19.7,22.9,15.7,19.7,82.1,0,0,0,0,16.2,9.5,14.9,9,5/30/2018 5:28:04 AM,5/30/2018 8:19:32 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/31/2018,20,17.8,18.7,20,17.8,18.7,88.8,0.13,100,16.67,0,16.6,56.1,15.2,2,5/31/2018 5:27:35 AM,5/31/2018 8:20:17 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
6/1/2018,26.7,17.9,21.6,26.7,17.9,21.6,86.8,0.282,100,16.67,0,16.2,39.6,13,9,6/1/2018 5:27:08 AM,6/1/2018 8:21:01 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
6/2/2018,30.6,20.7,25.1,32.9,20.7,25.9,74,0.346,100,8.33,0,22.3,33.1,15.8,9,6/2/2018 5:26:43 AM,6/2/2018 8:21:44 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/3/2018,21.7,12.8,17,21.7,12.8,17,75,2.929,100,12.5,0,24.1,269,15.6,3,6/3/2018 5:26:20 AM,6/3/2018 8:22:26 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
6/4/2018,23.7,11.7,16.8,23.7,11.7,16.8,76.6,3.125,100,41.67,0,16.7,48.8,15.4,8,6/4/2018 5:25:59 AM,6/4/2018 8:23:06 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/5/2018,24.2,16.1,19.8,24.2,16.1,19.8,60.7,0,0,0,0,25.9,281.3,16,9,6/5/2018 5:25:40 AM,6/5/2018 8:23:45 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/6/2018,21.7,16.1,18.1,21.7,16.1,18.1,63.7,0,0,0,0,13,37.3,15.9,8,6/6/2018 5:25:23 AM,6/6/2018 8:24:23 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/7/2018,21.7,16.1,18,21.7,16.1,18,71.5,0,0,0,0,25.9,159.3,15.9,9,6/7/2018 5:25:08 AM,6/7/2018 8:24:59 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/8/2018,27.2,16.2,21.8,27.7,16.2,21.9,69.1,0,0,0,0,16.2,200.6,16,9,6/8/2018 5:24:55 AM,6/8/2018 8:25:34 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
6/9/2018,28.7,20.6,23.5,28,20.6,23.4,59.4,0,0,0,0,10.6,251.5,16,9,6/9/2018 5:24:44 AM,6/9/2018 8:26:08 PM,Clear,Clear conditions throughout the day.,clear-day
6/10/2018,22.2,16.7,20.2,22.2,16.7,20.2,57.3,0,0,0,0,10,298.2,16,2,6/10/2018 5:24:35 AM,6/10/2018 8:26:39 PM,Overcast,Cloudy skies throughout the day.,cloudy
6/11/2018,22.8,14.4,17.9,22.8,14.4,17.9,63.4,0.251,100,8.33,0,15,190.9,16,9,6/11/2018 5:24:28 AM,6/11/2018 8:27:10 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
6/12/2018,22.9,14.6,18.6,22.9,14.6,18.6,61.5,0,0,0,0,27.7,31.8,16,9,6/12/2018 5:24:23 AM,6/12/2018 8:27:38 PM,Clear,Clear conditions throughout the day.,clear-day
6/13/2018,24.4,17.8,20.9,24.4,17.8,20.9,79.5,0.056,100,8.33,0,18.4,210,15.9,3,6/13/2018 5:24:20 AM,6/13/2018 8:28:05 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/14/2018,30.5,19.4,24.8,29.1,19.4,24.5,50.7,0,0,0,0,25.9,291.8,16,9,6/14/2018 5:24:18 AM,6/14/2018 8:28:31 PM,Clear,Clear conditions throughout the day.,clear-day
6/15/2018,24.9,18.3,21.6,24.9,18.3,21.6,53.1,0,0,0,0,14.3,346.1,15.9,10,6/15/2018 5:24:19 AM,6/15/2018 8:28:55 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/16/2018,29.3,17.9,23.4,28.4,17.9,23.2,52.2,0,0,0,0,10.3,309.5,16,10,6/16/2018 5:24:22 AM,6/16/2018 8:29:17 PM,Clear,Clear conditions throughout the day.,clear-day
6/17/2018,31.7,19.4,25.1,30.7,19.4,24.9,51.5,0,0,0,0,16.6,241,16,9,6/17/2018 5:24:26 AM,6/17/2018 8:29:37 PM,Clear,Clear conditions throughout the day.,clear-day
6/18/2018,32.2,21.8,26.3,35.7,21.8,27.6,70.2,2.128,100,12.5,0,24.1,320.1,15.4,9,6/18/2018 5:24:33 AM,6/18/2018 8:29:55 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
6/19/2018,32.1,23.5,27.4,31.1,23.5,27.4,60.4,0.327,100,12.5,0,22.3,55.3,15.9,10,6/19/2018 5:24:41 AM,6/19/2018 8:30:12 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
6/20/2018,27.7,21.6,24.2,28.7,21.6,24.3,56.2,0,0,0,0,8.8,57.9,16,9,6/20/2018 5:24:51 AM,6/20/2018 8:30:26 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
6/21/2018,29.9,18.9,24,29.2,18.9,23.9,69.1,5.532,100,45.83,0,13,49.3,15.5,9,6/21/2018 5:25:03 AM,6/21/2018 8:30:39 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/22/2018,23.8,19.4,21.2,23.8,19.4,21.2,75.3,0,0,0,0,14.9,85.1,15.9,6,6/22/2018 5:25:17 AM,6/22/2018 8:30:50 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/23/2018,19.9,17.8,18.8,19.9,17.8,18.8,79.4,0.602,100,12.5,0,18.2,36.6,15.9,2,6/23/2018 5:25:33 AM,6/23/2018 8:30:59 PM,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
6/24/2018,28.7,19.3,23.6,30.2,19.3,24.2,76.6,0.003,100,4.17,0,10.5,241,14.9,9,6/24/2018 5:25:50 AM,6/24/2018 8:31:06 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/25/2018,28.7,20.6,24.3,27.7,20.6,24.1,55.6,0.464,100,8.33,0,18.2,43.8,16,10,6/25/2018 5:26:10 AM,6/25/2018 8:31:12 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
6/26/2018,25,18.7,21.8,25,18.7,21.8,61.6,0,0,0,0,24.1,128.8,16,9,6/26/2018 5:26:31 AM,6/26/2018 8:31:15 PM,Clear,Clear conditions throughout the day.,clear-day
6/27/2018,23.3,18.9,21.1,23.3,18.9,21.1,74.7,0.031,100,8.33,0,31.7,157.8,15.9,3,6/27/2018 5:26:53 AM,6/27/2018 8:31:16 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/28/2018,28.8,21.1,24,31.5,21.1,24.6,85.3,5.642,100,45.83,0,31.7,204.4,15.2,7,6/28/2018 5:27:17 AM,6/28/2018 8:31:15 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/29/2018,33.7,22.8,27.7,33.8,22.8,27.9,57.8,0.704,100,8.33,0,18.4,163.8,16,9,6/29/2018 5:27:43 AM,6/29/2018 8:31:12 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
6/30/2018,34.3,23.4,28.7,35.6,23.4,29.2,50.6,0,0,0,0,11.2,270,15.9,9,6/30/2018 5:28:11 AM,6/30/2018 8:31:08 PM,Clear,Clear conditions throughout the day.,clear-day
7/1/2018,35.6,24,29.8,39.9,24,31.9,60.4,0,0,0,0,16.2,294.3,15.9,9,7/1/2018 5:28:39 AM,7/1/2018 8:31:01 PM,Clear,Clear conditions throughout the day.,clear-day
7/2/2018,34.4,25.7,29.2,38.4,25.7,31.3,63.9,0.262,100,4.17,0,22.3,154.8,15.7,9,7/2/2018 5:29:10 AM,7/2/2018 8:30:52 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
7/3/2018,32.9,25.1,27.1,40.4,25.1,29.1,81.3,0.172,100,8.33,0,18.4,317.3,15.5,8,7/3/2018 5:29:42 AM,7/3/2018 8:30:41 PM,Rain,Clear conditions throughout the day with rain.,rain
7/4/2018,30.5,24.4,26.8,34,24.4,28.1,78.4,0,0,0,0,9.5,67.8,15.6,9,7/4/2018 5:30:15 AM,7/4/2018 8:30:28 PM,Clear,Clear conditions throughout the day.,clear-day
7/5/2018,31.2,23.9,27.4,35.6,23.9,29.6,77.9,0,0,0,0,25.9,290.4,16,8,7/5/2018 5:30:50 AM,7/5/2018 8:30:13 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
7/6/2018,27.8,23.3,25.6,29,23.3,25.9,76.8,3.118,100,25,0,22.3,264.1,15.4,3,7/6/2018 5:31:26 AM,7/6/2018 8:29:56 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
7/7/2018,25.6,18.8,21.6,25.6,18.8,21.6,50.7,0,0,0,0,25.9,55.3,16,10,7/7/2018 5:32:03 AM,7/7/2018 8:29:38 PM,Clear,Clear conditions throughout the day.,clear-day
7/8/2018,28.3,18.8,22.9,28,18.8,22.8,54.2,0,0,0,0,18.4,160.5,16,10,7/8/2018 5:32:42 AM,7/8/2018 8:29:17 PM,Clear,Clear conditions throughout the day.,clear-day
7/9/2018,30.6,20,24.8,30.4,20,24.8,55.8,0,0,0,0,14.4,274.4,15.8,9,7/9/2018 5:33:22 AM,7/9/2018 8:28:54 PM,Clear,Clear conditions throughout the day.,clear-day
7/10/2018,33.3,21.7,27.4,33.8,21.7,27.8,55.3,0,0,0,0,16.9,277.5,15.8,9,7/10/2018 5:34:03 AM,7/10/2018 8:28:29 PM,Clear,Clear conditions throughout the day.,clear-day
7/11/2018,31.1,23.4,26.5,32.1,23.4,27.1,63.5,0,0,0,0,20.5,49.4,16,9,7/11/2018 5:34:45 AM,7/11/2018 8:28:02 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
7/12/2018,29.9,21.5,24.7,29.4,21.5,24.6,60.6,0.969,100,12.5,0,20.5,38.6,15.9,10,7/12/2018 5:35:28 AM,7/12/2018 8:27:33 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/13/2018,29.2,21.1,24.6,28.9,21.1,24.6,63.3,0,0,0,0,10.5,181.1,15.9,9,7/13/2018 5:36:13 AM,7/13/2018 8:27:02 PM,Clear,Clear conditions throughout the day.,clear-day
7/14/2018,31.7,21.2,26.5,32.7,21.2,26.9,57.8,0,0,0,0,13,231.5,15.8,9,7/14/2018 5:36:58 AM,7/14/2018 8:26:29 PM,Clear,Clear conditions throughout the day.,clear-day
7/15/2018,29.9,21.2,24.4,32.2,21.2,24.9,80.9,4.753,100,41.67,0,10.6,252.4,15.3,6,7/15/2018 5:37:44 AM,7/15/2018 8:25:54 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/16/2018,32.2,23.9,27.7,37.3,23.9,29.7,72.5,0.232,100,4.17,0,31.7,196.7,15.9,9,7/16/2018 5:38:32 AM,7/16/2018 8:25:17 PM,Rain,Clear conditions throughout the day with morning rain.,rain
7/17/2018,31.6,22,25.7,36.6,22,26.9,82.4,3.589,100,29.17,0,33.5,242.4,14.9,9,7/17/2018 5:39:20 AM,7/17/2018 8:24:39 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/18/2018,28.8,21.1,25.1,29.3,21.1,24.9,56.1,0,0,0,0,25.8,346.7,15.9,9,7/18/2018 5:40:09 AM,7/18/2018 8:23:58 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
7/19/2018,27.5,19.3,23.5,26.8,19.3,23.4,46.1,0,0,0,0,16.9,58.6,16,10,7/19/2018 5:40:58 AM,7/19/2018 8:23:16 PM,Clear,Clear conditions throughout the day.,clear-day
7/20/2018,27.7,20.9,23.8,27.8,20.9,23.8,61.5,0,0,0,0,18.4,257.1,15.9,9,7/20/2018 5:41:49 AM,7/20/2018 8:22:31 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
7/21/2018,24.6,18.7,22.1,24.6,18.7,22.1,65.3,7.798,100,16.67,0,18.2,50.8,14.9,9,7/21/2018 5:42:40 AM,7/21/2018 8:21:45 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/22/2018,26.4,19.9,23.8,26.4,19.9,23.8,88.3,28.878,100,58.33,0,43.8,279.1,14.1,7,7/22/2018 5:43:32 AM,7/22/2018 8:20:58 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
7/23/2018,27.3,23.1,24.9,30.1,23.1,25.3,88.7,4.611,100,33.33,0,28.8,51.5,13.2,7,7/23/2018 5:44:25 AM,7/23/2018 8:20:08 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
7/24/2018,27.8,24.1,25.9,30.5,24.1,26.7,82.9,0.308,100,4.17,0,27.7,50.1,15.4,8,7/24/2018 5:45:18 AM,7/24/2018 8:19:16 PM,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
7/25/2018,25.4,22.8,24.4,25.4,22.8,24.4,90.5,17.114,100,62.5,0,27.7,57.1,13,5,7/25/2018 5:46:12 AM,7/25/2018 8:18:23 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
7/26/2018,29.4,22.4,25.7,31.4,22.4,26.6,77.2,2.024,100,16.67,0,10.7,254.1,15.5,7,7/26/2018 5:47:06 AM,7/26/2018 8:17:29 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
7/27/2018,29.9,21.3,25.7,32.9,21.3,26.6,75.6,8.979,100,33.33,0,20.7,195.8,13.6,8,7/27/2018 5:48:01 AM,7/27/2018 8:16:32 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/28/2018,29.5,21.2,25.3,31,21.2,26,74.8,0,0,0,0,14.4,259.3,12.9,9,7/28/2018 5:48:56 AM,7/28/2018 8:15:34 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
7/29/2018,27.5,22,25,28,22,25.1,57.3,0,0,0,0,11.2,315.8,16,8,7/29/2018 5:49:52 AM,7/29/2018 8:14:34 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
7/30/2018,25.6,21,23.6,25.6,21,23.6,66.5,5.787,100,8.33,0,17.7,87.7,15.7,5,7/30/2018 5:50:48 AM,7/30/2018 8:13:33 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/31/2018,27.4,20.3,23.6,28.4,20.3,23.7,71.5,0,0,0,0,18.4,241,15.6,8,7/31/2018 5:51:44 AM,7/31/2018 8:12:30 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
8/1/2018,29.8,23.7,26.4,33.1,23.7,28.1,79.8,2.264,100,29.17,0,27.7,178.8,14.9,8,8/1/2018 5:52:41 AM,8/1/2018 8:11:25 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/2/2018,30.6,24.7,27.6,34.8,24.7,29.5,71.9,3.398,100,20.83,0,21.5,293.8,16,7,8/2/2018 5:53:38 AM,8/2/2018 8:10:20 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
8/3/2018,29.2,23.8,26.3,33.8,23.8,27.3,82.5,5.503,100,25,0,10.8,204.4,15.7,7,8/3/2018 5:54:35 AM,8/3/2018 8:09:12 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/4/2018,32,23.8,26.8,35,23.8,28,78.3,13.337,100,20.83,0,13,262,15.3,8,8/4/2018 5:55:33 AM,8/4/2018 8:08:03 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
8/5/2018,33.7,24.3,29,37.3,24.3,31,64.7,0,0,0,0,11.2,294.3,16,9,8/5/2018 5:56:31 AM,8/5/2018 8:06:53 PM,Clear,Clear conditions throughout the day.,clear-day
8/6/2018,33.8,25.7,29.4,38.8,25.7,32.4,68.6,0,0,0,0,16.6,253.6,15.7,8,8/6/2018 5:57:29 AM,8/6/2018 8:05:41 PM,Clear,Clear conditions throughout the day.,clear-day
8/7/2018,32.7,24.9,28,38.1,24.9,30.9,76.7,1.469,100,12.5,0,22.3,204.4,15.5,9,8/7/2018 5:58:27 AM,8/7/2018 8:04:28 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/8/2018,33.3,24.4,28,38.7,24.4,30.3,73.9,0.469,100,4.17,0,16.6,250.6,16,9,8/8/2018 5:59:25 AM,8/8/2018 8:03:14 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
8/9/2018,32.7,24.3,28.5,34.9,24.3,29.8,65.2,2.249,100,20.83,0,22.3,317.3,15.8,9,8/9/2018 6:00:24 AM,8/9/2018 8:01:59 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/10/2018,32.1,24.3,27.4,33.8,24.3,28.2,59.4,0,0,0,0,11.2,30.4,15.8,8,8/10/2018 6:01:22 AM,8/10/2018 8:00:42 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
